ID,"Parent Product ID","WPML Translation ID","WPML Language Code",Title,Content,Excerpt,Sku,"Regular Price","Sale Price","Stock Status",Stock,Tags,Category,"SEO title","SEO Description",visible_roles,invisible_roles,"Tax Class","Tax Status","Superdaycare Price","Daycare Price","Daycare Staff Price","Parent Price","Parent Extra Price"
586,0,423,nl,"Ananas in schijfjes in blik 580ml","<p>Product: Ananas in schijfjes in blik<br />
Formaat: 580ml</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ananas/"" rel=""tag"">ananas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ananas-in-blik/"" rel=""tag"">ananas in blik</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ananas-in-schijfjes/"" rel=""tag"">ananas in schijfjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/blik/"" rel=""tag"">blik</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/siroop/"" rel=""tag"">siroop</a>",ananas-in-schijfjes-in-blik-580ml,0.90,,instock,,"ananas|ananas in blik|ananas in schijfjes|blik|siroop","Supermarkt>Groenten>Pot en blik",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
588,0,428,nl,"Wasmiddel hypoallergeen, vloeibaar geconcentr. 1.9l","<p>Product: Wasmiddel hypoallergeen, vloeibaar, geconcentreerd<br />
Formaat: 1,9l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/allergisch/"" rel=""tag"">allergisch</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geconcentreerd/"" rel=""tag"">geconcentreerd</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hypoallergeen/"" rel=""tag"">hypoallergeen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeibaar/"" rel=""tag"">vloeibaar</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeibaar-wasmiddel/"" rel=""tag"">vloeibaar wasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/was/"" rel=""tag"">was</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wasmiddel/"" rel=""tag"">wasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wassen/"" rel=""tag"">wassen</a>",wasmiddel-hypoallergeen-vloeibaar-geconcentr-1-9l,4.10,,instock,,"allergisch|geconcentreerd|hypoallergeen|vloeibaar|vloeibaar wasmiddel|was|wasmiddel|wassen",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
590,0,437,nl,"Koffiemelk in cups (10st)","<p>Product: Koffiemelk in cups<br />
Formaat: 10st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cup-koffiemelk/"" rel=""tag"">cup koffiemelk</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cups/"" rel=""tag"">cups</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffie/"" rel=""tag"">koffie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiecups/"" rel=""tag"">koffiecups</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/melk/"" rel=""tag"">melk</a>",koffiemelk-in-cups-10st,0.56,,instock,,"cup koffiemelk|cups|koffie|koffiecups|melk",Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
592,0,438,nl,"Jonge kaas gouda 500g","<p>Product: jonge kaas gouda<br />
Formaat: 500g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gouda/"" rel=""tag"">gouda</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/jong/"" rel=""tag"">jong</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/jonge/"" rel=""tag"">jonge</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/jonge-kaas/"" rel=""tag"">jonge kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kaas/"" rel=""tag"">kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zuivel/"" rel=""tag"">zuivel</a>",jonge-kaas-gouda-500g,3679.00,,instock,,"gouda|jong|jonge|jonge kaas|kaas|zuivel","Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
595,0,448,nl,"Smeerkaas 200g","<p>Product: Smeerkaas in vlootje<br />
Formaat: 200g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kaas/"" rel=""tag"">kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/smeerkaas/"" rel=""tag"">smeerkaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vlootje/"" rel=""tag"">vlootje</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zuivel/"" rel=""tag"">zuivel</a>",smeerkaas-200g,0.84,,instock,,kaas|smeerkaas|vlootje|zuivel,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
597,0,450,nl,"Emmental geraspte kaas 100g","<p>Product: Emmental geraspte kaas<br />
Formaat: 100g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/emmental/"" rel=""tag"">emmental</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/emmentaler/"" rel=""tag"">emmentaler</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geraspt/"" rel=""tag"">geraspt</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geraspte/"" rel=""tag"">geraspte</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geraspte-kaas/"" rel=""tag"">geraspte kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kaas/"" rel=""tag"">kaas</a>",emmental-geraspte-kaas-100g,0.66,,instock,,"emmental|emmentaler|geraspt|geraspte|geraspte kaas|kaas","Supermarkt>Smaak/ olie/ toppings",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
599,0,456,nl,"Keukenzout 1kg","<p>Product: Keukenzout<br />
Formaat: 1kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/keukenzout/"" rel=""tag"">keukenzout</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kruiden/"" rel=""tag"">kruiden</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout/"" rel=""tag"">zout</a>",keukenzout-1kg,0.23,,instock,,keukenzout|kruiden|zout,"Supermarkt>Smaak/ olie/ toppings",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
602,0,462,nl,"Vloeiende bloem 1kg","<p>Product: Vloeiende bloem<br />
Formaat: 1kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/bloem/"" rel=""tag"">bloem</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeiend/"" rel=""tag"">vloeiend</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeiende/"" rel=""tag"">vloeiende</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeiende-bloem/"" rel=""tag"">vloeiende bloem</a>",vloeiende-bloem-1kg,1.03,,instock,,"bloem|vloeiend|vloeiende|vloeiende bloem",Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
604,0,467,nl,"Siroop 450g","<p>Product: Siroop<br />
Formaat: 450g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/siroop/"" rel=""tag"">siroop</a>",siroop-450g,1.03,,instock,,siroop,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
606,0,468,nl,"Speculoospasta 400g","<p>Product: Speculoospasta<br />
Formaat: 400g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/pasta/"" rel=""tag"">pasta</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/speculaas/"" rel=""tag"">speculaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/speculaaspasta/"" rel=""tag"">speculaaspasta</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/speculoos/"" rel=""tag"">speculoos</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/speculoospasta/"" rel=""tag"">speculoospasta</a>",speculoospasta-400g,1.86,,instock,,pasta|speculaas|speculaaspasta|speculoos|speculoospasta,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
608,0,469,nl,"Diepvries schnitzel 1kg","<p>Product: Diepvries schnitzel<br />
Formaat: 1 kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/schnitzel/"" rel=""tag"">schnitzel</a>",diepvries-schnitzel-1kg,8.67,,instock,,Diepvries|schnitzel,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
610,0,470,nl,"Diepvries wortelen erwten 1,5kg","<p>Product: Diepvries wortelen erwten<br />
Formaat: 1,5 kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/erwten/"" rel=""tag"">erwten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/erwten-en-wortelen/"" rel=""tag"">erwten en wortelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/erwten-wortelen/"" rel=""tag"">erwten-wortelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/groenten/"" rel=""tag"">groenten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wortelen/"" rel=""tag"">wortelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wortelen-en-erwten/"" rel=""tag"">wortelen en erwten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wortelen-erwten/"" rel=""tag"">wortelen-erwten</a>",diepvries-wortelen-erwten-15kg,1.83,,instock,,"Diepvries|erwten|erwten en wortelen|erwten-wortelen|groenten|wortelen|wortelen en erwten|wortelen-erwten",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
614,0,481,nl,"Diepvries hamburger 1kg","<p>Product: Diepvries hamburger<br />
Formaat: 1 kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hamburger/"" rel=""tag"">hamburger</a>",diepvries-hamburger-1kg,8.44,,instock,,Diepvries|hamburger,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
616,0,483,nl,"Sinaasappelen 4 kg (min. 16st)","<p>Product: Sinaasappelen<br />
Formaat: 4kg (min. 16st)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelsien/"" rel=""tag"">appelsien</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelsienen/"" rel=""tag"">appelsienen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/sinaasappel/"" rel=""tag"">sinaasappel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/sinaasappelen/"" rel=""tag"">sinaasappelen</a>",sinaasappelen-4-kg-min-16st,37642.00,,instock,,appelsien|appelsienen|fruit|sinaasappel|sinaasappelen,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
618,0,488,nl,"Appelen 2kg (min. 10st)","<p>Product: Appelen<br />
Formaat: 2kg (min. 10st)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appel/"" rel=""tag"">appel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelen/"" rel=""tag"">appelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/eetappel/"" rel=""tag"">eetappel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/eetappelen/"" rel=""tag"">eetappelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a>",appelen-2kg-min-10st,31038.00,,instock,,appel|appelen|eetappel|eetappelen|fruit,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
620,0,493,nl,"Kiwi 12st (+/-1kg)","<p>Product: Kiwi<br />
Formaat: 12 st (+/-1kg)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kiwi/"" rel=""tag"">kiwi</a>",kiwi-12st-1kg,23500.00,,instock,,fruit|kiwi,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
622,0,495,nl,"Rode bieten 500g (min. 3 st.)","<p>Product: Rode bieten<br />
Formaat: 500g (min. 3 st)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/biet/"" rel=""tag"">biet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/bieten/"" rel=""tag"">bieten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/rode/"" rel=""tag"">rode</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/rode-biet/"" rel=""tag"">rode biet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/rode-bieten/"" rel=""tag"">rode bieten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/rood/"" rel=""tag"">rood</a>",rode-bieten-500g-min-3-st,12736.00,,instock,,"biet|bieten|fruit|rode|rode biet|rode bieten|rood",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
624,0,501,nl,"Peren 6st (+/- 1kg)","<p>Product: Peren<br />
Formaat: 6st (+/-1kg)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/peer/"" rel=""tag"">peer</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/peren/"" rel=""tag"">peren</a>",peren-6st-1kg,1333.00,,instock,,fruit|peer|peren,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
626,0,504,nl,"Diepvries ui gesneden 2.5kg","<p>Product: Diepvries ui gesneden<br />
Formaat: 2.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ajuin/"" rel=""tag"">ajuin</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ajuinen/"" rel=""tag"">ajuinen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries-ui/"" rel=""tag"">diepvries ui</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geneden-ui/"" rel=""tag"">geneden ui</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gesneden-uien/"" rel=""tag"">gesneden uien</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ui/"" rel=""tag"">ui</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/uien/"" rel=""tag"">uien</a>",diepvries-ui-gesneden-2-5kg,3.35,,instock,,"ajuin|ajuinen|Diepvries|diepvries ui|geneden ui|gesneden uien|ui|uien",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
628,0,511,nl,"Diepvries prei (zonder room) 2.5kg","<p>Product: Diepvries prei (zonder room)<br />
Formaat: 2.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries-gesneden-prei/"" rel=""tag"">diepvries gesneden prei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries-prei/"" rel=""tag"">diepvries prei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries-prei-zonder-room/"" rel=""tag"">diepvries prei zonder room</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gesneden-prei/"" rel=""tag"">gesneden prei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/prei/"" rel=""tag"">prei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/prei-zonder-room/"" rel=""tag"">prei zonder room</a>",diepvries-prei-zonder-room-2-5kg,3.02,,instock,,"Diepvries|diepvries gesneden prei|diepvries prei|diepvries prei zonder room|gesneden prei|prei|prei zonder room",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
631,0,517,nl,"Passata 500g","<p>Product: Passata<br />
Formaat: 500g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/passata/"" rel=""tag"">passata</a>",passata-500g,0.31,,instock,,passata,"Supermarkt>Groenten>Pot en blik",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
633,0,519,nl,"Vuilzak 60l 15st","<p>Product: Vuilzak 60l<br />
Formaat: 15st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afval/"" rel=""tag"">afval</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilniszak/"" rel=""tag"">vuilniszak</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilzak/"" rel=""tag"">vuilzak</a>",vuilzak-60l-15st,0.62,,instock,,afval|vuilniszak|vuilzak,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
636,0,523,nl,"Afwasmiddel citroen 1l","<p>Product: Afwasmiddel citroen<br />
Formaat: 1l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwas/"" rel=""tag"">afwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwasmiddel/"" rel=""tag"">afwasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/citroen/"" rel=""tag"">citroen</a>",afwasmiddel-citroen-1l,0.54,,instock,,afwas|afwasmiddel|citroen,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
638,0,527,nl,"WC ontkalker Harpic 750ml","<p>Product: WC ontkalker Harpic<br />
Formaat: 750ml</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/harpic/"" rel=""tag"">harpic</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ontkalker/"" rel=""tag"">ontkalker</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toiletreiniger/"" rel=""tag"">toiletreiniger</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wc/"" rel=""tag"">wc</a>",wc-ontkalker-harpic-750ml,12100.00,,instock,,harpic|ontkalker|toiletreiniger|wc,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
640,0,531,nl,"Allesreiniger 2l","<p>Product: Allesreiniger<br />
Formaat: 2l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/2l/"" rel=""tag"">2l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/allesreiniger/"" rel=""tag"">allesreiniger</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/citroen/"" rel=""tag"">citroen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/poetsmiddel/"" rel=""tag"">poetsmiddel</a>",allesreiniger-2l,7355.00,,instock,,2l|allesreiniger|citroen|poetsmiddel,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
642,0,534,nl,"Kruidenkaas 150g","<p>Product: Kruidenkaas<br />
Formaat: 150g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kaas/"" rel=""tag"">kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kruiden/"" rel=""tag"">kruiden</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kruidenkaas/"" rel=""tag"">kruidenkaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zuivel/"" rel=""tag"">zuivel</a>",kruidenkaas-150g,0.65,,instock,,kaas|kruiden|kruidenkaas|zuivel,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
644,0,536,nl,"Olijfolie EV 1l","<p>Product: Olijfolie extra vergine<br />
Formaat: 1l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/extra-vergine/"" rel=""tag"">extra vergine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/olie/"" rel=""tag"">olie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/olijfolie/"" rel=""tag"">olijfolie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vergine/"" rel=""tag"">vergine</a>",olijfolie-ev-1l,4.08,,instock,,"extra vergine|olie|olijfolie|vergine","Supermarkt>Smaak/ olie/ toppings",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
646,0,540,nl,"Chocopasta 750g","<p>Product: Chocopasta<br />
Formaat: 750g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/choco/"" rel=""tag"">choco</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/chocolade/"" rel=""tag"">chocolade</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/chocopasta/"" rel=""tag"">chocopasta</a>",chocopasta-750g,1.88,,instock,,choco|chocolade|chocopasta,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
648,0,544,nl,"Cake tijgerrol","<p>Product: Cake tijgerrol<br />
Formaat: 300g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cake/"" rel=""tag"">cake</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cake-tijgerrol/"" rel=""tag"">cake tijgerrol</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tijgerrol/"" rel=""tag"">tijgerrol</a>",cake-tijgerrol,0.81,,instock,,"cake|cake tijgerrol|tijgerrol",Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
650,0,548,nl,"Diepvries bonen 1.5kg","<p>Product: Diepvries bonen<br />
Formaat: 1.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/bonen/"" rel=""tag"">bonen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a>",diepvries-bonen-1-5kg,1265.00,,instock,,bonen|Diepvries,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
